Provincias;Edad (3 grupos de edad);Españoles/Extranjeros;Sexo;Año;Total
50 Zaragoza;TOTAL EDADES;Extranjeros;Hombres;2020;59.771
50 Zaragoza;TOTAL EDADES;Extranjeros;Mujeres;2020;59.696
50 Zaragoza;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;12,28
50 Zaragoza;TOTAL EDADES;% Extranjeros;Hombres;2020;12,57
50 Zaragoza;TOTAL EDADES;% Extranjeros;Mujeres;2020;12,01
50 Zaragoza;0-15 años;TOTAL;Ambos sexos;2020;145.955
50 Zaragoza;0-15 años;TOTAL;Hombres;2020;75.123
50 Zaragoza;0-15 años;TOTAL;Mujeres;2020;70.832
50 Zaragoza;0-15 años;Españoles;Ambos sexos;2020;125.957
50 Zaragoza;0-15 años;Españoles;Hombres;2020;64.843
50 Zaragoza;0-15 años;Españoles;Mujeres;2020;61.114
50 Zaragoza;0-15 años;Extranjeros;Ambos sexos;2020;19.998
50 Zaragoza;0-15 años;Extranjeros;Hombres;2020;10.280
50 Zaragoza;0-15 años;Extranjeros;Mujeres;2020;9.718
50 Zaragoza;0-15 años;% Extranjeros;Ambos sexos;2020;13,70
50 Zaragoza;0-15 años;% Extranjeros;Hombres;2020;13,68
50 Zaragoza;0-15 años;% Extranjeros;Mujeres;2020;13,72
50 Zaragoza;16-64 años;TOTAL;Ambos sexos;2020;620.015
50 Zaragoza;16-64 años;TOTAL;Hombres;2020;312.276
50 Zaragoza;16-64 años;TOTAL;Mujeres;2020;307.739
50 Zaragoza;16-64 años;Españoles;Ambos sexos;2020;524.077
50 Zaragoza;16-64 años;Españoles;Hombres;2020;264.195
50 Zaragoza;16-64 años;Españoles;Mujeres;2020;259.882
50 Zaragoza;16-64 años;Extranjeros;Ambos sexos;2020;95.938
50 Zaragoza;16-64 años;Extranjeros;Hombres;2020;48.081
50 Zaragoza;16-64 años;Extranjeros;Mujeres;2020;47.857
50 Zaragoza;16-64 años;% Extranjeros;Ambos sexos;2020;15,47
50 Zaragoza;16-64 años;% Extranjeros;Hombres;2020;15,40
50 Zaragoza;16-64 años;% Extranjeros;Mujeres;2020;15,55
50 Zaragoza;65 y más;TOTAL;Ambos sexos;2020;206.558
50 Zaragoza;65 y más;TOTAL;Hombres;2020;88.203
50 Zaragoza;65 y más;TOTAL;Mujeres;2020;118.355
50 Zaragoza;65 y más;Españoles;Ambos sexos;2020;203.027
50 Zaragoza;65 y más;Españoles;Hombres;2020;86.793
50 Zaragoza;65 y más;Españoles;Mujeres;2020;116.234
50 Zaragoza;65 y más;Extranjeros;Ambos sexos;2020;3.531
50 Zaragoza;65 y más;Extranjeros;Hombres;2020;1.410
50 Zaragoza;65 y más;Extranjeros;Mujeres;2020;2.121
50 Zaragoza;65 y más;% Extranjeros;Ambos sexos;2020;1,71
50 Zaragoza;65 y más;% Extranjeros;Hombres;2020;1,60
50 Zaragoza;65 y más;% Extranjeros;Mujeres;2020;1,79
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2020;84.202
51 Ceuta;TOTAL EDADES;TOTAL;Hombres;2020;42.542
51 Ceuta;TOTAL EDADES;TOTAL;Mujeres;2020;41.660
51 Ceuta;TOTAL EDADES;Españoles;Ambos sexos;2020;78.497
51 Ceuta;TOTAL EDADES;Españoles;Hombres;2020;39.720
51 Ceuta;TOTAL EDADES;Españoles;Mujeres;2020;38.777
51 Ceuta;TOTAL EDADES;Extranjeros;Ambos sexos;2020;5.705
51 Ceuta;TOTAL EDADES;Extranjeros;Hombres;2020;2.822
51 Ceuta;TOTAL EDADES;Extranjeros;Mujeres;2020;2.883
51 Ceuta;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;6,78
51 Ceuta;TOTAL EDADES;% Extranjeros;Hombres;2020;6,63
51 Ceuta;TOTAL EDADES;% Extranjeros;Mujeres;2020;6,92
51 Ceuta;0-15 años;TOTAL;Ambos sexos;2020;18.044
51 Ceuta;0-15 años;TOTAL;Hombres;2020;9.204
51 Ceuta;0-15 años;TOTAL;Mujeres;2020;8.840
51 Ceuta;0-15 años;Españoles;Ambos sexos;2020;17.207
51 Ceuta;0-15 años;Españoles;Hombres;2020;8.762
51 Ceuta;0-15 años;Españoles;Mujeres;2020;8.445
51 Ceuta;0-15 años;Extranjeros;Ambos sexos;2020;837
51 Ceuta;0-15 años;Extranjeros;Hombres;2020;442
51 Ceuta;0-15 años;Extranjeros;Mujeres;2020;395
51 Ceuta;0-15 años;% Extranjeros;Ambos sexos;2020;4,64
51 Ceuta;0-15 años;% Extranjeros;Hombres;2020;4,80
51 Ceuta;0-15 años;% Extranjeros;Mujeres;2020;4,47
51 Ceuta;16-64 años;TOTAL;Ambos sexos;2020;56.014
51 Ceuta;16-64 años;TOTAL;Hombres;2020;28.807
51 Ceuta;16-64 años;TOTAL;Mujeres;2020;27.207
51 Ceuta;16-64 años;Españoles;Ambos sexos;2020;51.468
51 Ceuta;16-64 años;Españoles;Hombres;2020;26.585
51 Ceuta;16-64 años;Españoles;Mujeres;2020;24.883
51 Ceuta;16-64 años;Extranjeros;Ambos sexos;2020;4.546
51 Ceuta;16-64 años;Extranjeros;Hombres;2020;2.222
51 Ceuta;16-64 años;Extranjeros;Mujeres;2020;2.324
51 Ceuta;16-64 años;% Extranjeros;Ambos sexos;2020;8,12
51 Ceuta;16-64 años;% Extranjeros;Hombres;2020;7,71
51 Ceuta;16-64 años;% Extranjeros;Mujeres;2020;8,54
51 Ceuta;65 y más;TOTAL;Ambos sexos;2020;10.144
51 Ceuta;65 y más;TOTAL;Hombres;2020;4.531
51 Ceuta;65 y más;TOTAL;Mujeres;2020;5.613
51 Ceuta;65 y más;Españoles;Ambos sexos;2020;9.822
51 Ceuta;65 y más;Españoles;Hombres;2020;4.373
51 Ceuta;65 y más;Españoles;Mujeres;2020;5.449
51 Ceuta;65 y más;Extranjeros;Ambos sexos;2020;322
51 Ceuta;65 y más;Extranjeros;Hombres;2020;158
51 Ceuta;65 y más;Extranjeros;Mujeres;2020;164
51 Ceuta;65 y más;% Extranjeros;Ambos sexos;2020;3,17
51 Ceuta;65 y más;% Extranjeros;Hombres;2020;3,49
51 Ceuta;65 y más;% Extranjeros;Mujeres;2020;2,92
52 Melilla;TOTAL EDADES;TOTAL;Ambos sexos;2020;87.076
52 Melilla;TOTAL EDADES;TOTAL;Hombres;2020;44.162
52 Melilla;TOTAL EDADES;TOTAL;Mujeres;2020;42.914
52 Melilla;TOTAL EDADES;Españoles;Ambos sexos;2020;73.713
52 Melilla;TOTAL EDADES;Españoles;Hombres;2020;37.534
52 Melilla;TOTAL EDADES;Españoles;Mujeres;2020;36.179
52 Melilla;TOTAL EDADES;Extranjeros;Ambos sexos;2020;13.363
52 Melilla;TOTAL EDADES;Extranjeros;Hombres;2020;6.628
52 Melilla;TOTAL EDADES;Extranjeros;Mujeres;2020;6.735
52 Melilla;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;15,35
52 Melilla;TOTAL EDADES;% Extranjeros;Hombres;2020;15,01
52 Melilla;TOTAL EDADES;% Extranjeros;Mujeres;2020;15,69
52 Melilla;0-15 años;TOTAL;Ambos sexos;2020;20.898
52 Melilla;0-15 años;TOTAL;Hombres;2020;10.718
52 Melilla;0-15 años;TOTAL;Mujeres;2020;10.180
52 Melilla;0-15 años;Españoles;Ambos sexos;2020;17.806
52 Melilla;0-15 años;Españoles;Hombres;2020;9.090
52 Melilla;0-15 años;Españoles;Mujeres;2020;8.716
52 Melilla;0-15 años;Extranjeros;Ambos sexos;2020;3.092
52 Melilla;0-15 años;Extranjeros;Hombres;2020;1.628
52 Melilla;0-15 años;Extranjeros;Mujeres;2020;1.464
52 Melilla;0-15 años;% Extranjeros;Ambos sexos;2020;14,80
52 Melilla;0-15 años;% Extranjeros;Hombres;2020;15,19
52 Melilla;0-15 años;% Extranjeros;Mujeres;2020;14,38
52 Melilla;16-64 años;TOTAL;Ambos sexos;2020;56.972
52 Melilla;16-64 años;TOTAL;Hombres;2020;29.328
52 Melilla;16-64 años;TOTAL;Mujeres;2020;27.644
52 Melilla;16-64 años;Españoles;Ambos sexos;2020;47.634
52 Melilla;16-64 años;Españoles;Hombres;2020;24.775
52 Melilla;16-64 años;Españoles;Mujeres;2020;22.859
52 Melilla;16-64 años;Extranjeros;Ambos sexos;2020;9.338
52 Melilla;16-64 años;Extranjeros;Hombres;2020;4.553
52 Melilla;16-64 años;Extranjeros;Mujeres;2020;4.785
52 Melilla;16-64 años;% Extranjeros;Ambos sexos;2020;16,39
52 Melilla;16-64 años;% Extranjeros;Hombres;2020;15,52
52 Melilla;16-64 años;% Extranjeros;Mujeres;2020;17,31
52 Melilla;65 y más;TOTAL;Ambos sexos;2020;9.206
52 Melilla;65 y más;TOTAL;Hombres;2020;4.116
52 Melilla;65 y más;TOTAL;Mujeres;2020;5.090
52 Melilla;65 y más;Españoles;Ambos sexos;2020;8.273
52 Melilla;65 y más;Españoles;Hombres;2020;3.669
52 Melilla;65 y más;Españoles;Mujeres;2020;4.604
52 Melilla;65 y más;Extranjeros;Ambos sexos;2020;933
52 Melilla;65 y más;Extranjeros;Hombres;2020;447
52 Melilla;65 y más;Extranjeros;Mujeres;2020;486
52 Melilla;65 y más;% Extranjeros;Ambos sexos;2020;10,13
52 Melilla;65 y más;% Extranjeros;Hombres;2020;10,86
52 Melilla;65 y más;% Extranjeros;Mujeres;2020;9,55
