Provincias;Edad (3 grupos de edad);Españoles/Extranjeros;Sexo;Año;Total
50 Zaragoza;TOTAL EDADES;Extranjeros;Hombres;2021;59.537
50 Zaragoza;TOTAL EDADES;Extranjeros;Mujeres;2021;58.749
50 Zaragoza;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;12,23
50 Zaragoza;TOTAL EDADES;% Extranjeros;Hombres;2021;12,58
50 Zaragoza;TOTAL EDADES;% Extranjeros;Mujeres;2021;11,89
50 Zaragoza;0-15 años;TOTAL;Ambos sexos;2021;143.438
50 Zaragoza;0-15 años;TOTAL;Hombres;2021;73.885
50 Zaragoza;0-15 años;TOTAL;Mujeres;2021;69.553
50 Zaragoza;0-15 años;Españoles;Ambos sexos;2021;123.553
50 Zaragoza;0-15 años;Españoles;Hombres;2021;63.663
50 Zaragoza;0-15 años;Españoles;Mujeres;2021;59.890
50 Zaragoza;0-15 años;Extranjeros;Ambos sexos;2021;19.885
50 Zaragoza;0-15 años;Extranjeros;Hombres;2021;10.222
50 Zaragoza;0-15 años;Extranjeros;Mujeres;2021;9.663
50 Zaragoza;0-15 años;% Extranjeros;Ambos sexos;2021;13,86
50 Zaragoza;0-15 años;% Extranjeros;Hombres;2021;13,84
50 Zaragoza;0-15 años;% Extranjeros;Mujeres;2021;13,89
50 Zaragoza;16-64 años;TOTAL;Ambos sexos;2021;616.768
50 Zaragoza;16-64 años;TOTAL;Hombres;2021;310.749
50 Zaragoza;16-64 años;TOTAL;Mujeres;2021;306.019
50 Zaragoza;16-64 años;Españoles;Ambos sexos;2021;522.106
50 Zaragoza;16-64 años;Españoles;Hombres;2021;262.950
50 Zaragoza;16-64 años;Españoles;Mujeres;2021;259.156
50 Zaragoza;16-64 años;Extranjeros;Ambos sexos;2021;94.662
50 Zaragoza;16-64 años;Extranjeros;Hombres;2021;47.799
50 Zaragoza;16-64 años;Extranjeros;Mujeres;2021;46.863
50 Zaragoza;16-64 años;% Extranjeros;Ambos sexos;2021;15,35
50 Zaragoza;16-64 años;% Extranjeros;Hombres;2021;15,38
50 Zaragoza;16-64 años;% Extranjeros;Mujeres;2021;15,31
50 Zaragoza;65 y más;TOTAL;Ambos sexos;2021;207.246
50 Zaragoza;65 y más;TOTAL;Hombres;2021;88.720
50 Zaragoza;65 y más;TOTAL;Mujeres;2021;118.526
50 Zaragoza;65 y más;Españoles;Ambos sexos;2021;203.507
50 Zaragoza;65 y más;Españoles;Hombres;2021;87.204
50 Zaragoza;65 y más;Españoles;Mujeres;2021;116.303
50 Zaragoza;65 y más;Extranjeros;Ambos sexos;2021;3.739
50 Zaragoza;65 y más;Extranjeros;Hombres;2021;1.516
50 Zaragoza;65 y más;Extranjeros;Mujeres;2021;2.223
50 Zaragoza;65 y más;% Extranjeros;Ambos sexos;2021;1,80
50 Zaragoza;65 y más;% Extranjeros;Hombres;2021;1,71
50 Zaragoza;65 y más;% Extranjeros;Mujeres;2021;1,88
51 Ceuta;TOTAL EDADES;TOTAL;Ambos sexos;2021;83.517
51 Ceuta;TOTAL EDADES;TOTAL;Hombres;2021;42.208
51 Ceuta;TOTAL EDADES;TOTAL;Mujeres;2021;41.309
51 Ceuta;TOTAL EDADES;Españoles;Ambos sexos;2021;78.150
51 Ceuta;TOTAL EDADES;Españoles;Hombres;2021;39.609
51 Ceuta;TOTAL EDADES;Españoles;Mujeres;2021;38.541
51 Ceuta;TOTAL EDADES;Extranjeros;Ambos sexos;2021;5.367
51 Ceuta;TOTAL EDADES;Extranjeros;Hombres;2021;2.599
51 Ceuta;TOTAL EDADES;Extranjeros;Mujeres;2021;2.768
51 Ceuta;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;6,43
51 Ceuta;TOTAL EDADES;% Extranjeros;Hombres;2021;6,16
51 Ceuta;TOTAL EDADES;% Extranjeros;Mujeres;2021;6,70
51 Ceuta;0-15 años;TOTAL;Ambos sexos;2021;17.307
51 Ceuta;0-15 años;TOTAL;Hombres;2021;8.809
51 Ceuta;0-15 años;TOTAL;Mujeres;2021;8.498
51 Ceuta;0-15 años;Españoles;Ambos sexos;2021;16.580
51 Ceuta;0-15 años;Españoles;Hombres;2021;8.428
51 Ceuta;0-15 años;Españoles;Mujeres;2021;8.152
51 Ceuta;0-15 años;Extranjeros;Ambos sexos;2021;727
51 Ceuta;0-15 años;Extranjeros;Hombres;2021;381
51 Ceuta;0-15 años;Extranjeros;Mujeres;2021;346
51 Ceuta;0-15 años;% Extranjeros;Ambos sexos;2021;4,20
51 Ceuta;0-15 años;% Extranjeros;Hombres;2021;4,33
51 Ceuta;0-15 años;% Extranjeros;Mujeres;2021;4,07
51 Ceuta;16-64 años;TOTAL;Ambos sexos;2021;55.898
51 Ceuta;16-64 años;TOTAL;Hombres;2021;28.753
51 Ceuta;16-64 años;TOTAL;Mujeres;2021;27.145
51 Ceuta;16-64 años;Españoles;Ambos sexos;2021;51.573
51 Ceuta;16-64 años;Españoles;Hombres;2021;26.687
51 Ceuta;16-64 años;Españoles;Mujeres;2021;24.886
51 Ceuta;16-64 años;Extranjeros;Ambos sexos;2021;4.325
51 Ceuta;16-64 años;Extranjeros;Hombres;2021;2.066
51 Ceuta;16-64 años;Extranjeros;Mujeres;2021;2.259
51 Ceuta;16-64 años;% Extranjeros;Ambos sexos;2021;7,74
51 Ceuta;16-64 años;% Extranjeros;Hombres;2021;7,19
51 Ceuta;16-64 años;% Extranjeros;Mujeres;2021;8,32
51 Ceuta;65 y más;TOTAL;Ambos sexos;2021;10.312
51 Ceuta;65 y más;TOTAL;Hombres;2021;4.646
51 Ceuta;65 y más;TOTAL;Mujeres;2021;5.666
51 Ceuta;65 y más;Españoles;Ambos sexos;2021;9.997
51 Ceuta;65 y más;Españoles;Hombres;2021;4.494
51 Ceuta;65 y más;Españoles;Mujeres;2021;5.503
51 Ceuta;65 y más;Extranjeros;Ambos sexos;2021;315
51 Ceuta;65 y más;Extranjeros;Hombres;2021;152
51 Ceuta;65 y más;Extranjeros;Mujeres;2021;163
51 Ceuta;65 y más;% Extranjeros;Ambos sexos;2021;3,05
51 Ceuta;65 y más;% Extranjeros;Hombres;2021;3,27
51 Ceuta;65 y más;% Extranjeros;Mujeres;2021;2,88
52 Melilla;TOTAL EDADES;TOTAL;Ambos sexos;2021;86.261
52 Melilla;TOTAL EDADES;TOTAL;Hombres;2021;43.603
52 Melilla;TOTAL EDADES;TOTAL;Mujeres;2021;42.658
52 Melilla;TOTAL EDADES;Españoles;Ambos sexos;2021;73.650
52 Melilla;TOTAL EDADES;Españoles;Hombres;2021;37.454
52 Melilla;TOTAL EDADES;Españoles;Mujeres;2021;36.196
52 Melilla;TOTAL EDADES;Extranjeros;Ambos sexos;2021;12.611
52 Melilla;TOTAL EDADES;Extranjeros;Hombres;2021;6.149
52 Melilla;TOTAL EDADES;Extranjeros;Mujeres;2021;6.462
52 Melilla;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;14,62
52 Melilla;TOTAL EDADES;% Extranjeros;Hombres;2021;14,10
52 Melilla;TOTAL EDADES;% Extranjeros;Mujeres;2021;15,15
52 Melilla;0-15 años;TOTAL;Ambos sexos;2021;20.395
52 Melilla;0-15 años;TOTAL;Hombres;2021;10.438
52 Melilla;0-15 años;TOTAL;Mujeres;2021;9.957
52 Melilla;0-15 años;Españoles;Ambos sexos;2021;17.699
52 Melilla;0-15 años;Españoles;Hombres;2021;9.033
52 Melilla;0-15 años;Españoles;Mujeres;2021;8.666
52 Melilla;0-15 años;Extranjeros;Ambos sexos;2021;2.696
52 Melilla;0-15 años;Extranjeros;Hombres;2021;1.405
52 Melilla;0-15 años;Extranjeros;Mujeres;2021;1.291
52 Melilla;0-15 años;% Extranjeros;Ambos sexos;2021;13,22
52 Melilla;0-15 años;% Extranjeros;Hombres;2021;13,46
52 Melilla;0-15 años;% Extranjeros;Mujeres;2021;12,97
52 Melilla;16-64 años;TOTAL;Ambos sexos;2021;56.548
52 Melilla;16-64 años;TOTAL;Hombres;2021;28.969
52 Melilla;16-64 años;TOTAL;Mujeres;2021;27.579
52 Melilla;16-64 años;Españoles;Ambos sexos;2021;47.543
52 Melilla;16-64 años;Españoles;Hombres;2021;24.646
52 Melilla;16-64 años;Españoles;Mujeres;2021;22.897
52 Melilla;16-64 años;Extranjeros;Ambos sexos;2021;9.005
52 Melilla;16-64 años;Extranjeros;Hombres;2021;4.323
52 Melilla;16-64 años;Extranjeros;Mujeres;2021;4.682
52 Melilla;16-64 años;% Extranjeros;Ambos sexos;2021;15,92
52 Melilla;16-64 años;% Extranjeros;Hombres;2021;14,92
52 Melilla;16-64 años;% Extranjeros;Mujeres;2021;16,98
52 Melilla;65 y más;TOTAL;Ambos sexos;2021;9.318
52 Melilla;65 y más;TOTAL;Hombres;2021;4.196
52 Melilla;65 y más;TOTAL;Mujeres;2021;5.122
52 Melilla;65 y más;Españoles;Ambos sexos;2021;8.408
52 Melilla;65 y más;Españoles;Hombres;2021;3.775
52 Melilla;65 y más;Españoles;Mujeres;2021;4.633
52 Melilla;65 y más;Extranjeros;Ambos sexos;2021;910
52 Melilla;65 y más;Extranjeros;Hombres;2021;421
52 Melilla;65 y más;Extranjeros;Mujeres;2021;489
52 Melilla;65 y más;% Extranjeros;Ambos sexos;2021;9,77
52 Melilla;65 y más;% Extranjeros;Hombres;2021;10,03
52 Melilla;65 y más;% Extranjeros;Mujeres;2021;9,55
